date,time,Code,Owner,Grower,Vineyard,blockID,variety,region,ID,product,brix,ta,ph,malic,alpha.amino,ammonia,calculated,potassium, 
18-08-27,7:09:26 PM,186,Mission Hill Family Estate,Sebastian Farms,SF15,15PGS,PG,NB,BS186,Must,17.6,13.2,2.78,4.94,34,60,84,1212,
18-09-11,6:52:47 PM,186,Mission Hill Family Estate,Sebastian Farms,SF15,15PGS,PG,NB,BS186,Must,21.6,8.5,3.01,2.14,32,33,59,1068,
18-09-18,7:30:10 PM,186,Mission Hill Family Estate,Sebastian Farms,SF15,15PGS,PG,NB,BS186,Must,20.3,9.3,2.99,2.47,48,47,87,1131,
18-08-27,7:09:57 PM,187,Mission Hill Family Estate,Sebastian Farms,SF15,15PGQ,PG,NB,BS187,Must,16.8,13.6,2.71,4.92,13,38,45,1178,
18-09-11,6:53:18 PM,187,Mission Hill Family Estate,Sebastian Farms,SF15,15PGQ,PG,NB,BS187,Must,20.6,9.2,3.02,2.52,61,49,102,1164,
18-09-18,7:30:41 PM,187,Mission Hill Family Estate,Sebastian Farms,SF15,15PGQ,PG,NB,BS187,Must,21.3,8.5,3.02,1.96,36,31,62,1095,
18-08-27,7:09:13 PM,188,Mission Hill Family Estate,Sebastian Farms,SF15,15PGEF,PG,NB,BS188,Must,16.6,14.5,2.71,6.09,20,52,63,1222,
18-09-11,6:51:44 PM,188,Mission Hill Family Estate,Sebastian Farms,SF15,15PGEF,PG,NB,BS188,Must,19.9,10.4,2.92,3.43,49,50,90,1067,
18-09-18,7:31:13 PM,188,Mission Hill Family Estate,Sebastian Farms,SF15,15PGEF,PG,NB,BS188,Must,20.9,8.6,3.09,2.65,76,53,120,1185,
18-09-25,5:24:34 PM,190,Mission Hill Family Estate,Sebastian Farms,SF15,15CHY,CH,NB,BS190,Must,22,10.3,3.02,3.8,69,44,105,1498,
18-10-03,8:33:59 PM,190,Mission Hill Family Estate,Sebastian Farms,SF15,15CHY,CH,NB,BS190,Must,22.1,10.1,3.05,3.04,81,63,133,1290,
18-10-03,8:34:32 PM,190,Mission Hill Family Estate,Sebastian Farms,SF15,15CHY,CH,NB,BS190,Must,21.3,11.9,2.93,5.11,67,52,110,1384,
18-10-08,1:57:09 PM,190,Mission Hill Family Estate,Sebastian Farms,SF15,15CHY,CH,NB,BS190,Must,22.3,10.3,2.93,3.79,92,59,141,1259,
18-08-27,7:12:04 PM,191,Mission Hill Family Estate,Sebastian Farms,SF15,15CHG,CH,NB,BS191,Must,17.4,12.3,2.89,4.95,56,73,116,1262,
18-09-05,7:54:32 PM,191,Mission Hill Family Estate,Sebastian Farms,SF15,15CHG,CH,NB,BS191,Must,20.3,10.7,3.05,3.83,91,95,169,1324,
18-09-11,6:51:12 PM,191,Mission Hill Family Estate,Sebastian Farms,SF15,15CHG,CH,NB,BS191,Must,20.9,9.4,3.16,3.14,110,87,182,1350,
18-09-25,5:24:02 PM,191,Mission Hill Family Estate,Sebastian Farms,SF15,15CHG,CH,NB,BS191,Must,22.3,8.9,3.18,2.74,109,69,166,1449,
18-08-27,7:11:32 PM,192,Mission Hill Family Estate,Sebastian Farms,SF15,15CHF,CH,NB,BS192,Must,17.5,13.1,2.81,5.23,44,72,104,1224,
18-09-05,7:54:00 PM,192,Mission Hill Family Estate,Sebastian Farms,SF15,15CHF,CH,NB,BS192,Must,18.3,12.1,2.94,4.66,90,104,176,1229,
18-09-11,6:50:42 PM,192,Mission Hill Family Estate,Sebastian Farms,SF15,15CHF,CH,NB,BS192,Must,20.4,10.3,3,3.43,66,61,117,1258,
18-09-25,5:23:31 PM,192,Mission Hill Family Estate,Sebastian Farms,SF15,15CHF,CH,NB,BS192,Must,21.3,9.8,3.09,3.15,109,79,174,1284,
18-08-27,7:12:37 PM,193,Mission Hill Family Estate,Sebastian Farms,SF15,15CHCB,CH,NB,BS193,Must,17.1,13,2.8,4.78,48,76,111,1220,
18-09-05,7:52:58 PM,193,Mission Hill Family Estate,Sebastian Farms,SF15,15CHCB,CH,NB,BS193,Must,19.1,11,2.91,3.36,55,66,109,1130,
18-09-11,6:49:37 PM,193,Mission Hill Family Estate,Sebastian Farms,SF15,15CHCB,CH,NB,BS193,Must,21,9.4,3.05,2.77,68,61,118,1227,
18-08-27,7:13:38 PM,194,Mission Hill Family Estate,Sebastian Farms,SF15,15MOEB,MO,NB,BS194,Must,15.7,7.3,3.12,2.13,51,43,86,1120,
18-09-05,7:52:25 PM,194,Mission Hill Family Estate,Sebastian Farms,SF15,15MOEB,MO,NB,BS194,Must,18,6,3.29,1.57,78,46,116,1093,
18-09-11,6:49:06 PM,194,Mission Hill Family Estate,Sebastian Farms,SF15,15MOEB,MO,NB,BS194,Must,19.8,5,3.46,1.33,108,49,149,1250,
18-10-08,1:56:10 PM,195,Mission Hill Family Estate,Sebastian Farms,SF15,15MGDB,MG,NB,BS195,Must,19.4,8.3,2.97,3.1,54,35,83,891,
18-10-08,1:56:37 PM,196,Mission Hill Family Estate,Sebastian Farms,SF15,15MGDA,MG,NB,BS196,Must,19.2,8.4,2.99,3.25,54,34,82,988,
18-09-05,7:55:03 PM,198,Mission Hill Family Estate,Sebastian Farms,SF15,15PNT,PN,NB,BS198,Must,21.4,9.5,3.05,3.48,60,41,94,1400,
18-09-13,4:45:52 PM,198,Mission Hill Family Estate,Sebastian Farms,SF15,15PNT,PN,NB,BS198,Must,21.8,8.3,3.07,2.98,64,40,97,1135,
18-09-18,7:29:38 PM,198,Mission Hill Family Estate,Sebastian Farms,SF15,15PNT,PN,NB,BS198,Must,22.2,7.8,3.18,2.64,65,19,80,1554,
18-09-05,7:55:35 PM,199,Mission Hill Family Estate,Sebastian Farms,SF15,15PNUA,PN,NB,BS199,Must,21.6,8.5,3.14,3.1,76,47,114,1373,
18-09-13,4:45:20 PM,199,Mission Hill Family Estate,Sebastian Farms,SF15,15PNUA,PN,NB,BS199,Must,21.9,7.5,3.19,2.75,86,47,125,1206,
18-09-18,7:29:06 PM,199,Mission Hill Family Estate,Sebastian Farms,SF15,15PNUA,PN,NB,BS199,Must,23,7.1,3.23,2.42,61,20,77,1468,
18-09-13,4:46:55 PM,200,Mission Hill Family Estate,Sebastian Farms,SF15,15PNPB,PN,NB,BS200,Must,21.6,8,3.07,2.62,56,35,85,1138,
18-09-13,4:46:24 PM,201,Mission Hill Family Estate,Sebastian Farms,SF15,15PNPC,PN,NB,BS201,Must,22.7,8.5,3.08,2.52,104,72,163,1081,
18-09-13,4:44:17 PM,202,Mission Hill Family Estate,Sebastian Farms,SF15,15PNXB,PN,NB,BS202,Must,20.1,9,3.02,2.75,42,39,74,1155,
18-09-13,4:44:49 PM,204,Mission Hill Family Estate,Sebastian Farms,SF15,15PNUB,PN,NB,BS204,Must,21.8,7.3,3.23,2.68,93,46,131,1241,
18-09-18,7:28:35 PM,204,Mission Hill Family Estate,Sebastian Farms,SF15,15PNUB,PN,NB,BS204,Must,21.8,7.9,3.27,3.02,114,42,149,1667,
18-09-13,4:43:47 PM,205,Mission Hill Family Estate,Sebastian Farms,SF15,15PNXA,PN,NB,BS205,Must,20.5,8,3.11,2.46,63,42,97,1170,
18-09-05,7:57:10 PM,209,Mission Hill Family Estate,Sebastian Farms,SF15,15PNAB,PN,NB,BS209,Must,21.3,10.7,2.99,3.62,100,91,175,1339,
18-09-11,6:59:06 PM,209,Mission Hill Family Estate,Sebastian Farms,SF15,15PNAB,PN,NB,BS209,Must,21.6,9.8,3.13,3.66,127,96,206,1449,
18-09-13,4:47:27 PM,211,Mission Hill Family Estate,Sebastian Farms,SF15,15PNPA,PN,NB,BS211,Must,22.2,6.6,3.25,2.52,82,39,113,1143,
18-08-27,7:11:00 PM,212,Mission Hill Family Estate,Sebastian Farms,SF15,15PNM,PN,NB,BS212,Must,19.6,10.3,3,3.97,64,46,102,1441,
18-09-05,7:56:07 PM,212,Mission Hill Family Estate,Sebastian Farms,SF15,15PNM,PN,NB,BS212,Must,21.6,8.9,3.2,3.96,130,69,187,1460,
18-09-13,4:32:41 PM,214,Mission Hill Family Estate,Sebastian Farms,SF16,16RSD,RS,BN,BS214,Must,19.8,12.4,2.79,3.95,27,51,69,1288,
18-09-19,2:16:44 PM,214,Mission Hill Family Estate,Sebastian Farms,SF16,16RSD,RS,BN,BS214,Must,19.4,11.6,2.78,3.87,18,31,44,1149,
18-08-30,2:58:19 PM,215,Mission Hill Family Estate,Sebastian Farms,SF16,16PGM,PG,BN,BS215,Must,21.3,8.5,3.19,3.68,37,17,51,1653,
18-09-05,7:40:49 PM,215,Mission Hill Family Estate,Sebastian Farms,SF16,16PGM,PG,BN,BS215,Must,22.8,6.7,3.3,2.61,37,19,53,1457,
18-08-28,7:49:34 PM,216,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCA,SB,BN,BS216,Must,17.4,12.9,2.81,5.33,21,43,57,1320,
18-09-04,4:27:31 PM,216,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCA,SB,BN,BS216,Must,19.5,11.3,2.87,4.02,22,39,54,1342,
18-09-10,8:12:21 PM,216,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCA,SB,BN,BS216,Must,19.7,10.3,2.95,3.82,32,42,67,1308,
18-09-17,5:18:33 PM,216,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCA,SB,BN,BS216,Must,22.8,9,3.05,3.4,32,31,57,1418,
18-08-27,5:31:47 PM,217,Mission Hill Family Estate,Sebastian Farms,SF16,16SBB,SB,BN,BS217,Must,19.5,11.4,2.89,4.55,28,35,57,1433,
18-08-23,12:56:07 PM,217,Mission Hill Family Estate,Sebastian Farms,SF16,16SBB,SB,BN,BS217- 16SBB,Must,19.6,9.9,3.02,4.63,33,19,48,1774,
18-10-18,6:45:41 PM,218,Mission Hill Family Estate,Sebastian Farms,SF16,16CSJ,CS,BN,BS218,Must,24.3,6.6,3.41,2.8,101,47,140,1374,
18-10-23,7:04:28 PM,218,Mission Hill Family Estate,Sebastian Farms,SF16,16CSJ,CS,BN,BS218,Must,24.7,7.3,3.29,3.28,88,38,119,1432,
18-10-02,6:51:05 PM,219,Mission Hill Family Estate,Sebastian Farms,SF16,16CFG,CF,BN,BS219,Must,25.2,5.7,3.42,2.11,75,10,83,1475,
18-10-15,8:45:55 PM,219,Mission Hill Family Estate,Sebastian Farms,SF16,16CFG,CF,BN,BS219,Must,24.9,5.9,3.53,2.74,95,19,111,1615,
18-08-27,5:31:15 PM,220,Mission Hill Family Estate,Sebastian Farms,SF16,16MOA,MO,BN,BS220,Must,18.4,6.5,3.36,2.53,66,42,101,1429,
18-09-07,2:08:51 PM,220,Mission Hill Family Estate,Sebastian Farms,SF16,16MOA,MO,BN,BS220,Must,21.4,5.6,3.43,1.84,80,41,114,1476,
18-08-23,12:58:58 PM,220,Mission Hill Family Estate,Sebastian Farms,SF16,16MOA,MO,BN,BS220- 16MOA,Must,17.9,6.3,3.35,2.68,74,31,100,1638,
18-09-19,2:17:16 PM,221,Mission Hill Family Estate,Sebastian Farms,SF16,16MEH,ME,BN,BS221,Must,22.2,6.1,3.35,2.72,61,11,70,1386,
18-09-26,1:30:42 PM,221,Mission Hill Family Estate,Sebastian Farms,SF16,16MEH,ME,BN,BS221,Must,22.8,6.5,3.37,2.63,74,21,91,1449,
18-10-10,5:57:31 PM,221,Mission Hill Family Estate,Sebastian Farms,SF16,16MEH,ME,BN,BS221,Must,25.4,5.6,3.51,2.13,98,16,112,1618,
18-10-08,1:58:45 PM,222,Mission Hill Family Estate,Sebastian Farms,SF15,15VDR,VD,NB,BS222,Must,20.4,8.5,3.08,1.93,77,25,98,1355,
18-10-08,1:58:12 PM,223,Mission Hill Family Estate,Sebastian Farms,SF15,15VDB,VD,NB,BS223,Must,20.5,10.3,2.92,3.29,62,28,86,1376,
18-10-08,1:57:40 PM,224,Mission Hill Family Estate,Sebastian Farms,SF15,15VIA,VI,NB,BS224,Must,22.7,9.1,2.91,2.77,59,32,85,1211,
18-10-16,9:04:32 PM,224,Mission Hill Family Estate,Sebastian Farms,SF15,15VIA,VI,NB,BS224,Must,22.9,8.4,3.09,2.31,67,36,97,1243,
18-09-05,7:56:38 PM,227,Mission Hill Family Estate,Sebastian Farms,SF15,15RSJ,RS,NB,BS227,Must,18.4,16.4,2.54,5.47,13,79,79,1097,
18-09-11,6:54:22 PM,227,Mission Hill Family Estate,Sebastian Farms,SF15,15RSJ,RS,NB,BS227,Must,18.7,13.7,2.7,4.09,25,71,84,1110,
18-09-18,7:28:03 PM,227,Mission Hill Family Estate,Sebastian Farms,SF15,15RSJ,RS,NB,BS227,Must,20.2,12.7,2.67,3.43,17,45,54,1168,
18-09-11,6:53:50 PM,229,Mission Hill Family Estate,Sebastian Farms,SF15,15RSL,RS,NB,BS229,Must,20.2,14,2.64,4.14,12,54,56,1128,
18-09-18,7:27:50 PM,229,Mission Hill Family Estate,Sebastian Farms,SF15,15RSL,RS,NB,BS229,Must,20.2,12.9,2.66,3.62,16,49,56,1154,
18-10-02,6:46:40 PM,23,Mission Hill Family Estate,Sebastian Farms,SF01,01CFA,CF,BN,BS23,Must,22.7,5.6,3.41,1.62,62,8,68,1475,
18-09-19,2:17:48 PM,230,Mission Hill Family Estate,Sebastian Farms,SF17,17MEC,ME,BS,BS230,Must,23.5,5.1,3.51,2.45,68,9,76,1636,
18-09-26,1:31:15 PM,230,Mission Hill Family Estate,Sebastian Farms,SF17,17MEC,ME,BS,BS230,Must,25,4.5,3.63,2.2,88,14,99,1731,
18-08-27,5:32:19 PM,231,Mission Hill Family Estate,Sebastian Farms,SF17,17SBE,SB,BS,BS231,Must,17.3,10.7,2.89,3.88,19,33,46,1176,
18-09-10,8:18:09 PM,231,Mission Hill Family Estate,Sebastian Farms,SF17,17SBE,SB,BS,BS231,Must,19.7,9.3,2.99,3,29,31,55,1223,
18-08-23,12:56:20 PM,231,Mission Hill Family Estate,Sebastian Farms,SF17,17SBE,SB,BS,BS231- 17SBE,Must,18.3,10.2,2.95,3.99,32,28,55,1546,
18-09-26,1:32:48 PM,232,Mission Hill Family Estate,Sebastian Farms,SF18,18MEG,ME,BN,BS232,Must,22.7,6.8,3.21,2.76,52,14,63,1205,
18-10-01,8:24:41 PM,233,Mission Hill Family Estate,Sebastian Farms,SF18,18MEH,ME,BN,BS233,Must,21.1,8.1,3.17,2.75,64,29,88,1372,
18-10-15,8:48:01 PM,233,Mission Hill Family Estate,Sebastian Farms,SF18,18MEH,ME,BN,BS233,Must,23,7.3,3.28,2.92,105,32,131,1305,
18-10-01,8:26:47 PM,234,Mission Hill Family Estate,Sebastian Farms,SF16,16SYL,SY,BN,BS234,Must,22.4,7.5,3.25,3.26,62,22,80,1511,
18-10-15,8:47:30 PM,234,Mission Hill Family Estate,Sebastian Farms,SF16,16SYL,SY,BN,BS234,Must,22.5,6.9,3.34,3.05,68,21,85,1495,
18-10-22,7:56:15 PM,234,Mission Hill Family Estate,Sebastian Farms,SF16,16SYL,SY,BN,BS234,Must,23.9,6.8,3.42,3.57,77,20,93,1745,
18-10-17,8:22:53 PM,235,Mission Hill Family Estate,Sebastian Farms,SF17,17CSA,CS,BS,BS235,Must,24.7,6.4,3.42,2.52,76,33,103,1500,
18-10-23,7:05:00 PM,235,Mission Hill Family Estate,Sebastian Farms,SF17,17CSA,CS,BS,BS235,Must,25.5,6.5,3.27,2.68,59,11,69,1386,
18-10-17,8:23:25 PM,236,Mission Hill Family Estate,Sebastian Farms,SF17,17CSD,CS,BS,BS236,Must,24,5.4,3.54,2.19,81,17,96,1578,
18-10-23,7:05:31 PM,236,Mission Hill Family Estate,Sebastian Farms,SF17,17CSD,CS,BS,BS236,Must,24.1,5.9,3.38,2.44,76,16,89,1524,
18-09-05,7:41:21 PM,238,Mission Hill Family Estate,Sebastian Farms,SF16,16SME,SM,BN,BS238,Must,20.4,9.4,3.14,3.96,35,27,57,1627,
18-09-10,8:19:12 PM,238,Mission Hill Family Estate,Sebastian Farms,SF16,16SME,SM,BN,BS238,Must,22.1,7.6,3.23,2.96,38,23,58,1575,
18-09-05,7:41:52 PM,239,Mission Hill Family Estate,Sebastian Farms,SF16,16SMF,SM,BN,BS239,Must,19.6,9.7,3.11,3.84,35,28,58,1618,
18-09-10,8:19:44 PM,239,Mission Hill Family Estate,Sebastian Farms,SF16,16SMF,SM,BN,BS239,Must,20.3,8.5,3.17,3.29,35,24,55,1539,
18-09-17,5:17:30 PM,239,Mission Hill Family Estate,Sebastian Farms,SF16,16SMF,SM,BN,BS239,Must,21.1,8.3,3.19,2.99,32,18,47,1579,
18-10-02,6:46:52 PM,24,Mission Hill Family Estate,Sebastian Farms,SF01,01CFB,CF,BN,BS24,Must,22.2,5.7,3.41,1.76,66,9,74,1514,
18-09-05,7:42:25 PM,240,Mission Hill Family Estate,Sebastian Farms,SF16,16SMI,SM,BN,BS240,Must,19.1,8.1,3.15,2.51,52,48,92,1268,
18-09-10,8:20:17 PM,240,Mission Hill Family Estate,Sebastian Farms,SF16,16SMI,SM,BN,BS240,Must,20.8,7.4,3.17,2.32,39,23,58,1337,
18-09-17,5:18:01 PM,240,Mission Hill Family Estate,Sebastian Farms,SF16,16SMI,SM,BN,BS240,Must,21,7.1,3.19,2.03,56,43,91,1180,
18-08-28,7:49:46 PM,242,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCB,SB,BN,BS242,Must,15.5,13.7,2.78,5.82,33,70,91,1158,
18-09-04,4:28:03 PM,242,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCB,SB,BN,BS242,Must,18.8,11.5,2.86,4.33,34,49,75,1283,
18-09-10,8:12:52 PM,242,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCB,SB,BN,BS242,Must,19.7,10.7,2.9,3.87,27,40,60,1267,
18-09-17,5:19:05 PM,242,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCB,SB,BN,BS242,Must,19.5,10,2.95,3.33,39,45,76,1175,
18-08-28,7:50:18 PM,243,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCC,SB,BN,BS243,Must,15.6,15.6,2.7,7.05,30,78,94,1177,
18-09-04,4:28:35 PM,243,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCC,SB,BN,BS243,Must,18.8,12.2,2.83,4.65,27,44,64,1337,
18-09-10,8:13:24 PM,243,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCC,SB,BN,BS243,Must,19.7,11.4,2.86,4.19,31,45,68,1307,
18-09-17,5:19:36 PM,243,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCC,SB,BN,BS243,Must,20,11.2,2.88,4.03,34,46,72,1320,
18-08-28,7:50:51 PM,244,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCD,SB,BN,BS244,Must,16.8,13.6,2.77,5.76,32,63,84,1147,
18-09-04,4:29:08 PM,244,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCD,SB,BN,BS244,Must,19,10.8,2.88,3.62,22,42,57,1192,
18-09-10,8:13:56 PM,244,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCD,SB,BN,BS244,Must,17.9,11.3,2.82,3.69,15,36,45,1136,
18-09-17,5:20:08 PM,244,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCD,SB,BN,BS244,Must,18.6,9.6,2.94,2.87,33,43,68,1096,
18-08-28,7:51:21 PM,245,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCE,SB,BN,BS245,Must,16.9,10.5,2.91,4.09,47,66,102,958,
18-09-04,4:29:38 PM,245,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCE,SB,BN,BS245,Must,16.9,9.4,2.96,3.18,44,55,89,1013,
18-09-10,8:14:27 PM,245,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCE,SB,BN,BS245,Must,19.2,8.2,3.06,2.59,43,45,81,1098,
18-09-17,5:20:40 PM,245,Mission Hill Family Estate,Sebastian Farms,SF16,16SBCE,SB,BN,BS245,Must,18.6,7.9,3.06,2.27,37,38,68,977,
18-08-27,5:32:50 PM,246,Mission Hill Family Estate,Sebastian Farms,SF19,19SBE,SB,OW,BS246,Must,16.5,10.1,2.91,3.11,28,42,62,1126,
18-09-04,4:30:10 PM,246,Mission Hill Family Estate,Sebastian Farms,SF19,19SBE,SB,OW,BS246,Must,17.3,11.1,2.86,3.23,26,48,66,1160,
18-09-10,8:15:00 PM,246,Mission Hill Family Estate,Sebastian Farms,SF19,19SBE,SB,OW,BS246,Must,18.6,9.7,2.93,2.8,39,57,86,1085,
18-09-17,5:21:13 PM,246,Mission Hill Family Estate,Sebastian Farms,SF19,19SBE,SB,OW,BS246,Must,19.7,8.8,3,2.21,40,44,77,1080,
18-08-23,12:45:09 PM,246,Mission Hill Family Estate,Sebastian Farms,SF19,19SBE,SB,OW,BS246- 19SBE,Must,15.8,10.8,2.94,4.22,45,42,79,1520,
18-09-18,2:00:41 PM,247,Mission Hill Family Estate,Sebastian Farms,SF19,19MEN,ME,OW,BS247,Must,22.6,5.8,3.28,1.71,39,0,39,1261,
18-09-25,5:21:24 PM,247,Mission Hill Family Estate,Sebastian Farms,SF19,19MEN,ME,OW,BS247,Must,24.1,5.2,3.38,1.42,52,5,56,1273,
18-10-03,8:24:16 PM,247,Mission Hill Family Estate,Sebastian Farms,SF19,19MEN,ME,OW,BS247,Must,24.9,4.7,3.39,1.08,42,1,43,1105,
18-09-18,2:00:54 PM,249,Mission Hill Family Estate,Sebastian Farms,SF19,19MEK,ME,OW,BS249,Must,23,5.4,3.33,1.48,46,5,50,1291,
18-09-25,5:21:56 PM,249,Mission Hill Family Estate,Sebastian Farms,SF19,19MEK,ME,OW,BS249,Must,23.8,4.7,3.48,1.48,52,6,57,1442,
18-10-03,8:24:29 PM,249,Mission Hill Family Estate,Sebastian Farms,SF19,19MEK,ME,OW,BS249,Must,24.7,5.2,3.42,1.36,60,11,69,1283,
18-10-02,6:47:25 PM,25,Mission Hill Family Estate,Sebastian Farms,SF01,01CFF,CF,BN,BS25,Must,23,5.8,3.31,1.1,45,7,51,1264,
18-10-16,3:57:40 PM,25,Mission Hill Family Estate,Sebastian Farms,SF01,01CFF,CF,BN,BS25,Must,23.1,5.5,3.33,1.09,65,17,79,1337,
18-10-24,9:20:34 PM,25,Mission Hill Family Estate,Sebastian Farms,SF01,01CFF,CF,BN,BS25,Must,24.4,5.1,3.47,1.29,74,12,84,1396,
18-09-18,2:01:26 PM,250,Mission Hill Family Estate,Sebastian Farms,SF19,19MEI,ME,OW,BS250,Must,22.6,5.3,3.39,1.77,57,6,62,1414,
18-09-25,5:22:27 PM,250,Mission Hill Family Estate,Sebastian Farms,SF19,19MEI,ME,OW,BS250,Must,24,5.1,3.49,1.72,65,10,73,1510,
18-10-03,8:25:01 PM,250,Mission Hill Family Estate,Sebastian Farms,SF19,19MEI,ME,OW,BS250,Must,24.6,4.6,3.52,1.23,70,5,74,1334,
18-08-31,12:13:38 PM,251,Mission Hill Family Estate,Sebastian Farms,SF19,19MED,ME,OW,BS251,Must,19.7,8.7,2.93,2.65,33,23,52,1072,
18-09-06,4:57:46 PM,251,Mission Hill Family Estate,Sebastian Farms,SF19,19MED,ME,OW,BS251,Must,19.5,8.7,3.07,2.3,45,31,71,1284,
18-09-11,6:43:18 PM,251,Mission Hill Family Estate,Sebastian Farms,SF19,19MED,ME,OW,BS251,Must,21.7,7.6,3.16,2.04,40,21,58,1356,
18-09-19,2:19:23 PM,253,Mission Hill Family Estate,Sebastian Farms,SF18,18RSK,RS,BN,BS253,Must,20,13.6,2.68,5.16,36,62,88,1117,
18-09-26,1:32:17 PM,253,Mission Hill Family Estate,Sebastian Farms,SF18,18RSK,RS,BN,BS253,Must,20.9,13.6,2.62,5.15,31,47,70,1060,
18-09-19,2:18:51 PM,254,Mission Hill Family Estate,Sebastian Farms,SF18,18RSF,RS,BN,BS254,Must,18.7,14.7,2.62,5.42,20,56,66,1286,
18-09-26,1:31:45 PM,254,Mission Hill Family Estate,Sebastian Farms,SF18,18RSF,RS,BN,BS254,Must,19.7,13.7,2.67,4.72,34,67,89,1243,
18-09-19,2:18:21 PM,255,Mission Hill Family Estate,Sebastian Farms,SF18,18RSC,RS,BN,BS255,Must,18.5,14.8,2.6,5.29,15,57,62,1220,
18-08-30,3:05:44 PM,256,Mission Hill Family Estate,Sebastian Farms,SF18,18PGE,PG,BN,BS256,Must,19.1,10.1,2.86,3.36,20,26,42,1083,
18-09-05,7:44:31 PM,256,Mission Hill Family Estate,Sebastian Farms,SF18,18PGE,PG,BN,BS256,Must,20.1,9.7,2.95,3.04,32,48,71,1093,
18-09-12,11:19:35 AM,256,Mission Hill Family Estate,Sebastian Farms,SF18,18PGE,PG,BN,BS256,Must,21.9,8.1,3.05,2.42,37,29,61,1155,
18-09-18,1:54:39 PM,256,Mission Hill Family Estate,Sebastian Farms,SF18,18PGE,PG,BN,BS256,Must,20.6,8,3.1,2.37,34,25,54,1189,
18-08-30,3:03:35 PM,257,Mission Hill Family Estate,Sebastian Farms,SF18,18PGD,PG,BN,BS257,Must,18.5,9.5,2.93,2.98,35,40,68,1068,
18-09-05,7:43:59 PM,257,Mission Hill Family Estate,Sebastian Farms,SF18,18PGD,PG,BN,BS257,Must,19.2,8.2,3.09,2.2,48,50,89,1083,
18-09-12,11:19:03 AM,257,Mission Hill Family Estate,Sebastian Farms,SF18,18PGD,PG,BN,BS257,Must,21.1,6.9,3.14,1.61,40,26,62,1105,
18-09-18,1:54:09 PM,257,Mission Hill Family Estate,Sebastian Farms,SF18,18PGD,PG,BN,BS257,Must,20.9,6.9,3.18,1.75,45,28,68,1134,
18-08-30,3:05:57 PM,258,Mission Hill Family Estate,Sebastian Farms,SF18,18PGB,PG,BN,BS258,Must,20.1,10.1,2.89,3.63,34,37,64,1142,
18-09-05,7:43:27 PM,258,Mission Hill Family Estate,Sebastian Farms,SF18,18PGB,PG,BN,BS258,Must,19.9,9.3,3.02,2.94,43,45,80,1159,
18-09-12,11:18:32 AM,258,Mission Hill Family Estate,Sebastian Farms,SF18,18PGB,PG,BN,BS258,Must,22.5,7.4,3.1,2.1,40,28,63,1103,
18-08-30,3:03:04 PM,259,Mission Hill Family Estate,Sebastian Farms,SF18,18PGA,PG,BN,BS259,Must,19.6,10.4,2.89,3.73,37,41,70,1138,
18-09-05,7:42:56 PM,259,Mission Hill Family Estate,Sebastian Farms,SF18,18PGA,PG,BN,BS259,Must,22.1,8.4,3.07,2.56,42,41,76,1208,
18-10-02,6:47:55 PM,26,Mission Hill Family Estate,Sebastian Farms,SF01,01CFI,CF,BN,BS26,Must,22.8,6.4,3.29,1.61,61,24,81,1244,
18-10-16,3:57:08 PM,26,Mission Hill Family Estate,Sebastian Farms,SF01,01CFI,CF,BN,BS26,Must,24.4,5.7,3.33,1.53,72,22,90,1280,
18-10-24,9:33:26 PM,26,Mission Hill Family Estate,Sebastian Farms,SF01,01CFI,CF,BN,BS26,Must,24.4,5.6,3.44,1.75,68,17,82,1383,
18-09-06,4:58:19 PM,262,Mission Hill Family Estate,Sebastian Farms,SF21,21CFF,CF,OE,BS262,Must,19.9,11.6,2.96,4.55,58,64,110,1390,
18-09-11,6:44:21 PM,262,Mission Hill Family Estate,Sebastian Farms,SF21,21CFF,CF,OE,BS262,Must,20.8,14.4,2.99,7.35,128,118,226,1682,
18-09-18,1:49:22 PM,262,Mission Hill Family Estate,Sebastian Farms,SF21,21CFF,CF,OE,BS262,Must,23.2,6.9,3.25,2.21,51,25,71,1196,
18-09-20,1:09:10 PM,262,Mission Hill Family Estate,Sebastian Farms,SF21,21CFF,CF,OE,BS262,Must,22.9,8.2,3.19,3.65,93,49,133,1501,
